reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
3,2,27,1,50,0.98,6,0,-1,f,m2~24-v1.tif,f4~46-v1.tif,7.376352709070074
8,2,28,1,50,0.98,6,0,-6,f,m1~19-v1.tif,f1~11-v1.tif,4.283305961069128
8,5,29,1,50,0.98,6,0,-3,f,m3~35-v1.tif,f1~13-v1.tif,4.915260881453604
5,2,30,1,50,0.98,6,0,-3,f,m4~43-v1.tif,f5~57-v1.tif,5.445968529981997
5,4,31,1,50,0.98,6,0,-1,f,m1~12-v1.tif,f3~38-v1.tif,7.530266601868681
4,5,32,1,50,0.98,6,0,1,m,m4~46-v1.tif,f5~57-v1.tif,5.327401249261053
2,4,33,1,50,0.98,6,0,2,m,m3~36-v1.tif,f3~36-v1.tif,4.828732889381427
1,7,34,1,50,0.98,6,0,6,m,m5~53-v1.tif,f4~44-v1.tif,4.271505828521716
2,7,35,1,50,0.98,6,0,5,m,m4~48-v1.tif,f3~35-v1.tif,4.2033502382836
3,4,36,1,50,0.98,6,0,1,m,m2~24-v1.tif,f2~21-v1.tif,9.386044140029014
4,2,37,1,50,0.98,6,0,-2,f,m1~18-v1.tif,f3~38-v1.tif,9.05312144021125
3,4,38,1,50,0.98,6,0,1,m,m2~29-v1.tif,f3~36-v1.tif,6.984995722037203
3,6,39,1,50,0.98,6,0,3,m,m5~54-v1.tif,f3~31-v1.tif,9.474570572251523
4,5,40,1,50,0.98,6,0,1,m,m5~56-v1.tif,f3~39-v1.tif,6.140787267640016
4,6,41,1,50,0.98,6,0,2,m,m3~34-v1.tif,f5~55-v1.tif,4.140709451618654
7,7,42,1,50,0.98,6,0,0,f,m3~33-v1.tif,f3~34-v1.tif,4.324272926172372
7,6,43,1,50,0.98,6,0,-1,f,m2~27-v1.tif,f5~54-v1.tif,6.7229599618362865
4,4,44,1,50,0.98,6,0,0,f,m4~49-v1.tif,f2~26-v1.tif,4.396187655512522
4,1,45,1,50,0.98,6,0,-3,f,m2~27-v1.tif,f5~52-v1.tif,4.2478165217348
1,0,46,1,50,0.98,6,0,-1,f,m4~44-v1.tif,f5~59-v1.tif,7.696950047930008
3,3,47,1,50,0.98,6,0,0,f,m1~15-v1.tif,f4~42-v1.tif,5.952227432218655
5,6,48,1,50,0.98,6,0,1,m,m4~44-v1.tif,f2~26-v1.tif,4.561372150935437
2,6,49,1,50,0.98,6,0,4,m,m4~43-v1.tif,f3~34-v1.tif,4.009388501098886
1,5,50,1,50,0.98,6,0,4,m,m2~22-v1.tif,f2~25-v1.tif,4.9257786245810635
-1,8,51,1,50,0.98,6,0,9,m,m1~12-v1.tif,f5~510-v1.tif,7.002591329093212
1,7,52,1,50,0.98,6,0,6,m,m2~26-v1.tif,f5~59-v1.tif,4.058492835633723
3,7,53,1,50,0.98,6,0,4,m,m4~49-v1.tif,f5~510-v1.tif,6.116907545659752
5,7,54,1,50,0.98,6,0,2,m,m4~45-v1.tif,f5~510-v1.tif,7.514729927818054
7,7,55,1,50,0.98,6,0,0,f,m4~44-v1.tif,f4~44-v1.tif,5.759742282521737
2,7,56,1,50,0.98,6,0,5,m,m4~410-v1.tif,f5~53-v1.tif,5.151748984721631
2,6,57,1,50,0.98,6,0,4,m,m4~44-v1.tif,f1~11-v1.tif,4.151854365236409
0,7,58,1,50,0.98,6,0,7,m,m1~12-v1.tif,f2~21-v1.tif,6.003095977004323
3,6,59,1,50,0.98,6,0,3,m,m2~29-v1.tif,f3~31-v1.tif,6.494429149987152
